ydeg ymin ysec xdeg xmin xsec sourcedist
18 55 15 68 43 45 15
18 54 45 68 43 45 16
18 54 45 68 43 15 17
18 54 15 68 43 15 18
18 53 45 68 43 15 19
18 53 45 68 42 45 20
18 53 45 68 43 15 21
18 53 45 68 42 45 22
18 53 15 68 42 45 23
18 53 15 68 42 15 24
18 52 45 68 42 15 25
18 52 45 68 41 45 26
18 40 15 68 53 15 1
18 40 15 68 53 45 2
18 39 45 68 53 45 3
18 40 15 68 53 45 4
18 40 15 68 54 15 5
18 40 15 68 54 45 6
18 40 45 68 54 45 7
18 40 45 68 55 15 8
18 40 45 68 55 45 9
18 40 45 68 56 15 10
18 38 45 68 50 45 1
18 39 15 68 50 45 2
18 39 15 68 51 15 3
18 39 45 68 51 15 4
18 39 45 68 51 45 5
18 39 45 68 52 15 6
18 40 15 68 52 15 7
18 40 15 68 52 45 8
18 40 15 68 53 15 9
18 41 45 68 56 45 1
18 41 45 68 57 15 2
18 42 15 68 57 15 3
18 42 15 68 57 45 4
18 42 45 68 57 45 5
18 43 15 68 57 45 6
18 43 15 68 58 15 7
18 43 45 68 58 15 8
18 43 45 68 58 45 9
18 44 15 68 58 45 10
18 44 15 68 59 15 11
18 44 45 68 59 15 12
18 44 45 68 59 45 13
18 45 15 68 59 45 14
18 45 15 69 0 15 15
18 45 15 69 0 45 16
18 45 15 69 1 15 17
18 45 15 69 1 45 18
18 41 15 68 56 45 1
18 41 45 68 56 45 2
18 37 45 68 44 15 1
18 37 15 68 44 15 2
18 37 15 68 43 45 3
18 37 15 68 43 15 4
18 36 45 68 43 15 5
18 36 45 68 42 45 6
18 37 45 68 44 15 1
18 25 45 68 50 15 1
18 25 45 68 50 45 1
18 25 45 68 50 15 2
18 25 45 68 50 45 3
18 25 15 68 50 45 4
18 24 45 68 50 45 5
18 24 15 68 50 45 6
18 25 45 68 50 45 1
18 25 45 68 51 15 2
18 26 15 68 51 15 3
18 26 15 68 51 45 4
18 26 15 68 52 15 5
18 26 15 68 52 45 6
18 26 15 68 53 15 7
18 25 45 68 50 15 1
18 25 45 68 50 45 2
18 42 45 68 27 45 1
18 42 45 68 27 15 2
18 42 45 68 27 45 3
18 42 45 68 27 15 4
18 43 15 68 27 15 5
18 25 45 69 38 15 1
18 25 45 69 38 15 1
18 42 45 68 27 15 1
18 42 45 68 27 15 1
18 42 45 68 27 15 1
18 25 45 69 40 45 1
18 26 45 69 5 45 1
18 26 45 69 6 15 2
18 26 45 69 6 45 3
18 26 45 69 7 15 4
18 27 15 69 7 15 5
18 27 15 69 7 45 6
18 27 15 69 8 15 7
18 27 15 69 8 45 8
18 26 45 69 8 45 9
18 26 45 69 9 15 10
18 26 45 69 9 45 11
18 26 45 69 10 15 12
18 27 15 69 10 15 13
18 27 15 69 10 45 14
18 27 15 69 11 15 15
18 27 15 69 11 45 16
18 27 45 69 11 45 17
18 27 45 69 12 15 18
18 27 45 69 49 15 1
18 27 45 69 48 45 2
18 27 45 69 48 15 3
18 27 45 69 47 45 4
18 27 45 69 47 15 5
18 27 45 69 46 45 6
18 27 45 69 46 15 7
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 53 15 2
18 28 45 69 53 15 1
18 28 45 69 53 45 2
18 28 45 69 54 15 3
18 28 15 69 54 15 4
18 28 15 69 54 45 5
18 28 45 69 53 15 1
18 28 45 69 52 45 2
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 29 15 69 52 45 2
18 29 15 69 52 45 1
18 28 45 69 52 45 2
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 52 45 1
18 28 45 69 52 15 2
18 29 15 69 52 15 3
18 28 45 69 52 15 1
18 29 15 69 52 15 1
18 28 45 69 52 15 2
18 28 45 69 51 45 3
18 28 45 69 51 15 4
18 29 15 69 51 15 5
18 26 45 69 58 15 1
18 27 15 69 58 15 2
18 27 15 69 57 45 3
18 27 15 69 57 15 4
18 27 15 69 56 45 5
18 27 45 69 56 45 6
18 27 45 69 56 15 7
18 29 15 69 52 45 1
18 29 15 69 52 15 2
18 29 15 69 51 45 3
18 29 15 69 51 15 4
18 29 15 69 51 15 1
18 29 15 69 51 45 2
18 29 15 69 52 15 3
18 29 15 69 52 45 4
18 28 45 69 51 15 1
18 29 15 69 51 15 2
18 29 15 69 49 15 1
18 29 15 69 49 45 2
18 29 15 69 50 15 3
18 29 15 69 50 45 4
18 29 15 69 50 45 1
18 29 15 69 50 15 2
18 29 15 69 49 45 3
18 29 15 69 49 15 4
18 29 15 69 50 45 1
18 29 15 69 51 15 2
18 29 15 69 51 15 1
18 29 15 69 51 15 1
18 29 15 69 50 45 2
18 29 15 69 51 15 1
18 29 15 69 51 15 1
18 29 15 69 51 15 1
18 28 45 69 51 15 2
18 29 15 69 51 15 3
18 28 45 69 51 15 1
18 29 15 69 51 15 2
18 29 15 69 50 45 1
18 29 15 69 50 45 1
18 29 15 69 50 45 1
18 29 15 69 50 45 1
18 29 15 69 50 45 1
18 29 15 69 50 15 2
18 29 15 69 49 45 3
18 28 45 69 49 45 4
18 29 15 69 49 45 5
18 29 15 69 49 45 1
18 29 15 69 50 15 2
18 29 15 69 50 45 3
18 29 15 69 50 45 1
18 29 15 69 50 45 1
18 29 15 69 50 45 1
18 31 15 69 49 45 1
18 31 15 69 50 15 2
18 30 45 69 50 15 3
18 30 45 69 50 45 4
18 30 45 69 51 15 5
18 30 15 69 51 15 6
18 30 15 69 51 15 1
18 30 15 69 51 15 1
18 30 15 69 51 15 1
18 30 45 69 51 15 2
18 30 45 69 50 45 3
18 30 45 69 50 15 4
18 31 15 69 50 15 5
18 31 15 69 49 45 6
18 29 15 69 49 45 1
18 29 15 69 49 45 1
18 29 15 69 49 15 2
18 29 15 69 49 15 1
18 29 15 69 49 45 2
18 29 15 69 49 45 1
18 28 15 69 51 15 1
18 28 15 69 51 15 1
18 29 15 69 51 45 1
18 29 15 69 51 45 1
18 29 15 69 51 45 1
18 29 45 69 51 45 2
18 29 45 69 51 45 1
18 30 15 69 51 45 2
18 30 15 69 51 15 3
18 30 15 69 51 15 1
18 29 45 69 51 15 2
18 29 15 69 51 15 3
18 30 15 69 51 15 1
18 30 15 69 51 45 2
18 30 45 69 51 45 3
18 30 45 69 52 15 4
19 27 15 70 41 15 1
19 26 45 70 41 15 2
19 26 45 70 40 45 3
18 30 45 69 52 15 1
18 30 45 69 52 15 1
18 31 15 69 52 15 2
18 31 15 69 52 15 1
18 31 45 69 52 15 2
18 31 45 69 51 45 3
18 30 45 69 52 15 1
18 30 45 69 51 45 2
18 30 15 69 51 45 3
18 30 15 69 51 15 4
18 29 15 69 51 15 1
18 28 45 69 51 15 2
18 29 15 69 51 15 1
18 29 45 69 51 15 2
18 30 15 69 51 15 3
18 29 15 69 51 15 1
18 29 15 69 51 45 1
18 28 15 69 53 45 1
18 28 45 69 53 45 2
18 28 45 69 53 15 3
18 28 15 69 53 15 1
18 28 15 69 53 45 2
18 28 15 69 53 15 1
18 27 45 69 53 15 2
18 27 45 69 53 45 3
18 26 15 69 56 45 1
18 26 15 69 56 15 2
18 26 15 69 55 45 3
18 26 45 69 55 45 4
18 26 45 69 55 15 5
18 27 15 69 55 15 6
18 27 15 69 54 45 7
18 27 15 69 54 15 8
18 27 45 69 54 15 9
18 27 45 69 53 45 10
18 27 45 69 53 45 1
18 27 45 69 53 45 1
18 27 45 69 53 15 2
18 28 15 69 53 15 3
18 27 45 69 53 45 1
18 27 45 69 54 15 2
18 27 15 69 54 15 3
18 27 15 69 54 45 4
18 27 15 69 55 15 5
18 26 45 69 55 15 6
18 26 45 69 55 45 7
18 26 15 69 55 45 8
18 26 15 69 56 15 9
18 26 15 69 56 45 10
18 28 15 69 53 15 1
18 28 15 69 53 45 2
18 28 15 69 54 15 3
18 28 15 69 54 45 4
18 27 45 69 54 45 5
18 27 45 69 55 15 6
18 27 45 69 55 45 7
18 27 45 69 56 15 8
18 25 15 70 0 45 1
18 25 45 70 0 45 2
18 25 45 70 0 15 3
18 25 45 69 60 15 4
18 25 45 69 59 45 5
18 25 45 69 59 15 6
18 25 45 69 58 45 7
18 28 15 69 53 45 1
18 28 45 69 53 45 2
18 28 45 69 53 45 1
18 28 45 69 54 15 2
18 28 15 69 53 45 1
18 28 15 69 53 15 2
18 28 45 69 53 15 3
18 29 15 69 53 15 4
18 28 45 69 54 15 1
18 28 45 69 54 45 2
18 30 45 69 54 45 1
18 30 15 69 54 45 2
18 30 15 69 54 45 1
18 30 45 69 54 45 2
18 30 15 69 54 45 1
18 29 45 69 54 45 2
18 29 15 69 54 45 3
18 28 45 69 54 45 4
18 28 15 69 54 45 5
18 27 45 69 54 45 6
18 27 45 69 54 15 7
18 27 45 69 54 15 1
18 27 45 69 54 45 2
18 28 15 69 54 45 3
18 28 45 69 54 45 4
18 29 15 69 54 45 5
18 29 45 69 54 45 6
18 30 15 69 54 45 7
18 28 45 69 54 15 1
18 28 45 69 54 45 2
18 28 45 69 55 15 3
18 28 45 69 57 45 1
18 28 45 69 57 15 2
18 28 45 69 56 45 3
18 29 15 69 56 45 4
18 29 15 69 56 15 5
18 28 45 69 54 45 1
18 28 45 69 55 15 2
18 28 45 69 54 45 1
18 28 45 69 54 15 2
18 28 15 69 55 15 1
18 28 45 69 54 45 1
18 26 45 69 58 15 1
18 27 15 69 58 15 2
18 27 15 69 57 45 3
18 27 15 69 57 15 4
18 27 15 69 56 45 5
18 27 45 69 56 45 6
18 27 45 69 56 15 7
18 29 15 69 56 15 1
18 29 45 69 56 15 2
18 29 45 69 55 45 3
18 32 15 69 51 15 1
18 32 45 69 51 15 2
18 32 45 69 51 45 3
18 32 45 69 52 15 4
18 32 45 69 52 45 5
18 32 45 69 53 15 6
18 32 45 69 53 45 7
18 32 45 69 54 15 8
18 32 45 69 54 45 9
18 32 45 69 55 15 10
18 33 15 69 55 15 11
18 33 15 69 55 45 12
18 33 15 69 56 15 13
18 33 15 69 56 45 14
18 32 15 69 51 15 1
18 32 15 69 51 15 1
18 32 15 69 51 15 1
18 32 15 69 50 45 2
18 31 45 69 50 45 3
18 31 45 69 50 15 4
18 31 15 69 50 15 5
18 30 45 69 50 15 6
18 30 45 69 49 45 7
18 30 15 69 49 45 8
18 30 15 69 49 15 9
18 29 45 69 49 15 10
18 29 15 69 49 15 11
18 29 15 69 49 45 12
18 28 45 69 49 45 13
18 28 15 69 49 45 14
18 32 15 69 51 45 1
18 31 45 69 51 45 2
18 31 45 69 51 45 1
18 32 15 69 51 45 2
18 32 15 69 51 45 1
18 32 15 69 52 15 2
18 32 15 69 52 45 3
18 32 45 69 52 45 4
18 32 45 69 53 15 5
18 32 45 69 53 45 6
18 32 45 69 54 15 7
18 32 45 69 51 45 1
18 32 45 69 51 45 1
18 32 45 69 51 45 1
18 32 45 69 51 45 1
18 32 45 69 51 45 1
18 32 45 69 51 45 1
18 32 45 69 51 45 1
18 33 15 69 51 45 2
18 33 45 69 51 45 3
18 33 45 69 51 15 4
18 34 15 69 51 15 5
18 34 45 69 51 15 6
18 30 45 69 54 45 1
18 31 15 69 54 45 2
18 31 15 69 55 15 3
18 31 15 69 54 45 4
18 31 45 69 54 45 5
18 31 45 69 54 15 6
18 32 15 69 54 15 7
18 32 45 69 54 15 8
18 33 15 69 54 15 9
18 33 15 69 54 15 1
18 32 45 69 54 15 2
18 32 15 69 54 15 3
18 31 45 69 54 15 4
18 31 45 69 54 45 5
18 31 15 69 54 45 6
18 31 15 69 55 15 7
18 31 15 69 54 45 8
18 30 45 69 54 45 9
18 32 45 69 54 15 1
18 32 45 69 53 45 2
18 32 45 69 54 15 1
18 32 45 69 54 15 1
18 32 45 69 53 45 1
18 32 45 69 54 15 2
18 33 15 69 56 45 1
18 33 15 69 56 15 2
18 33 15 69 55 45 3
18 33 15 69 55 15 4
18 32 45 69 55 15 5
18 32 45 69 54 45 6
18 32 45 69 54 15 7
18 32 45 69 53 45 8
18 32 45 69 53 15 9
18 32 45 69 52 45 10
18 32 45 69 52 15 11
18 32 45 69 51 45 12
18 32 45 69 51 15 13
18 32 15 69 51 15 14
18 33 15 69 56 45 1
18 32 45 69 56 45 2
18 32 45 69 57 15 3
18 32 15 69 57 15 4
18 31 45 69 57 15 5
18 31 15 69 57 15 6
18 30 45 69 57 15 1
18 31 15 69 57 15 2
18 31 15 69 57 15 1
18 31 45 69 57 15 2
18 32 15 69 57 15 3
18 32 45 69 57 15 4
18 32 45 69 56 45 5
18 33 15 69 56 45 6
18 31 15 69 57 15 1
18 30 45 69 57 15 2
18 30 45 69 57 15 1
18 30 45 69 57 15 1
18 30 45 69 57 45 2
18 30 15 69 57 45 3
18 30 15 69 54 45 1
18 29 15 69 58 15 1
18 29 45 69 58 15 2
18 29 45 69 57 45 3
18 30 15 69 57 45 4
18 30 15 69 54 45 1
18 30 15 69 54 15 2
18 29 45 69 54 15 3
18 29 45 69 53 45 4
18 29 15 69 53 45 5
18 28 45 69 53 45 6
18 28 45 69 53 15 7
18 30 15 69 54 45 1
18 30 15 69 55 15 2
18 30 15 69 54 45 1
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 15 69 55 45 2
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 15 69 54 45 2
18 30 15 69 55 45 1
18 30 15 69 55 45 1
18 30 15 69 55 15 2
18 30 15 69 55 45 1
18 30 15 69 55 45 1
18 30 15 69 55 45 1
18 30 15 69 55 45 1
18 30 15 69 55 45 1
18 30 15 69 55 45 1
18 30 15 69 56 15 2
18 30 15 69 56 45 3
18 30 15 69 56 45 1
18 30 15 69 57 15 2
18 30 15 69 57 45 3
18 30 15 69 57 45 1
18 30 15 69 57 15 2
18 30 15 69 56 45 3
18 30 15 69 57 45 1
18 29 45 69 57 45 2
18 29 45 69 58 15 3
18 29 15 69 58 15 4
18 30 15 69 54 45 1
18 30 15 69 55 15 2
18 30 15 69 54 45 1
18 30 15 69 54 45 1
18 30 15 69 55 15 1
18 30 15 69 54 45 2
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 15 69 55 15 1
18 30 45 69 55 15 2
18 30 15 69 55 45 1
18 30 15 69 55 45 1
18 30 15 69 55 45 1
18 30 15 69 56 45 1
18 30 15 69 56 45 1
18 30 15 69 56 15 2
18 30 15 69 55 45 3
18 30 15 69 56 45 1
18 30 15 69 56 45 1
18 29 15 69 56 15 1
18 29 45 69 56 15 2
18 29 45 69 56 45 3
18 30 15 69 56 45 4
18 29 15 69 57 45 1
18 29 45 69 57 45 2
18 30 15 69 57 45 3
18 30 15 69 57 15 4
18 30 15 69 57 45 5
18 30 45 69 57 45 6
18 30 45 69 58 15 7
18 30 15 69 58 15 8
18 30 15 69 58 45 9
18 30 15 69 59 15 10
18 30 15 69 59 45 11
18 30 15 69 57 45 1
18 30 15 69 57 15 2
18 27 15 69 58 45 1
18 27 15 69 59 15 2
18 27 45 69 59 15 3
18 27 45 69 59 45 4
18 28 15 69 59 45 5
18 28 45 69 59 45 6
18 29 15 69 59 45 7
18 29 15 69 60 15 8
18 29 15 70 0 15 9
18 29 15 69 60 15 10
18 29 15 69 59 45 11
18 29 15 69 60 15 12
18 29 45 69 60 15 13
18 29 45 69 59 45 14
18 30 15 69 59 45 15
18 30 15 69 57 45 1
18 30 15 69 57 45 1
18 30 15 69 57 15 1
18 25 45 69 59 15 1
18 29 15 69 58 15 1
18 28 45 69 58 15 2
18 27 15 69 55 15 1
18 27 15 69 55 45 2
18 27 45 69 55 45 3
18 28 15 69 55 45 4
18 28 15 69 56 15 5
18 28 45 69 56 15 6
18 29 15 69 56 15 7
18 29 15 69 58 15 1
18 29 15 69 58 15 1
18 29 15 69 58 15 1
18 28 45 69 55 15 1
18 28 45 69 54 45 2
18 28 45 69 56 15 1
18 28 45 69 55 45 2
18 28 45 69 55 45 1
18 28 45 69 56 15 2
18 28 45 69 56 15 1
18 29 15 69 56 15 1
18 29 15 69 56 45 2
18 29 15 69 56 45 1
18 29 15 69 56 15 2
18 28 45 69 58 15 1
18 28 15 69 58 15 2
18 27 45 69 58 15 3
18 27 15 69 58 15 4
18 27 15 69 58 45 5
18 28 45 69 58 15 1
18 29 15 69 58 15 2
18 29 15 69 57 45 3
18 28 45 69 57 45 1
18 28 45 69 57 15 2
18 28 45 69 56 45 3
18 29 15 69 56 45 4
18 26 15 69 56 45 1
18 28 45 69 57 45 1
18 28 15 69 57 45 2
18 27 45 69 57 45 3
18 27 45 69 57 15 4
18 27 15 69 57 15 5
18 26 45 69 57 15 6
18 26 45 69 56 45 7
18 28 45 69 57 15 1
18 29 15 69 57 15 2
18 29 15 69 57 45 3
18 29 15 69 57 45 1
18 26 45 69 55 45 1
18 27 15 69 55 45 2
18 27 45 69 55 45 3
18 27 45 69 56 15 4
18 28 45 69 56 45 1
18 28 45 69 56 45 1
18 28 15 69 56 45 2
18 28 15 69 56 15 3
18 27 45 69 56 15 4
18 29 15 69 57 45 1
18 29 15 69 57 15 2
18 29 15 69 57 45 1
18 29 15 69 58 15 2
18 28 45 69 58 15 3
18 29 15 69 57 15 1
18 29 15 69 56 45 2
18 29 15 69 56 15 3
18 29 15 69 57 15 1
18 29 15 69 57 45 2
18 29 15 69 56 15 1
18 28 45 69 56 15 2
18 28 15 69 56 15 3
18 28 15 69 55 45 4
18 27 45 69 55 45 5
18 27 15 69 55 45 6
18 27 15 69 55 15 7
18 29 15 69 56 15 1
18 29 15 69 56 45 2
18 29 15 69 57 15 3
18 29 15 69 56 15 1
18 29 15 69 56 45 2
18 28 45 69 56 45 3
18 28 45 69 55 45 1
18 28 15 69 55 45 2
18 28 15 69 55 15 3
18 28 45 69 55 45 1
18 29 15 69 55 45 2
18 29 45 69 55 45 3
18 28 15 69 55 15 1
18 28 45 69 55 15 2
18 28 45 69 55 15 1
18 28 15 69 55 15 2
18 29 15 69 57 45 1
18 29 45 69 55 45 1
18 29 15 69 55 45 2
18 28 45 69 55 45 3
18 30 15 69 57 45 1
18 30 15 69 57 45 1
18 30 15 69 59 45 1
18 30 15 69 59 15 2
18 30 15 69 58 45 3
18 30 15 69 58 15 4
18 30 45 69 58 15 5
18 30 45 69 57 45 6
18 30 15 69 57 45 7
18 30 15 69 57 15 8
18 30 15 69 57 45 9
18 29 45 69 57 45 10
18 29 15 69 57 45 11
18 30 15 69 59 45 1
18 30 15 69 59 45 1
18 30 15 69 59 45 1
18 32 15 69 57 15 1
18 32 45 69 57 15 2
18 32 45 69 57 45 3
18 32 45 69 58 15 4
18 33 15 69 58 15 5
18 33 15 69 58 45 6
18 33 45 69 58 45 7
18 34 15 69 58 45 8
18 34 15 69 58 45 1
18 33 45 69 58 45 2
18 33 15 69 58 45 3
18 33 15 69 58 15 4
18 32 45 69 58 15 5
18 32 45 69 57 45 6
18 32 45 69 57 15 7
18 32 15 69 57 15 8
18 30 15 69 59 45 1
18 30 15 69 59 45 1
18 29 45 69 59 45 2
18 29 45 69 60 15 3
18 29 45 70 0 15 4
18 29 15 70 0 15 5
18 29 15 69 60 15 6
18 29 15 69 59 45 7
18 29 15 69 60 15 8
18 29 15 70 0 15 9
18 29 15 69 60 15 10
18 29 15 69 59 45 11
18 28 45 69 59 45 12
18 28 15 69 59 45 13
18 27 45 69 59 45 14
18 27 45 69 59 15 15
18 27 15 69 59 15 16
18 27 15 69 58 45 17
18 26 45 69 58 45 18
18 27 15 69 58 15 1
18 27 45 69 58 15 2
18 28 15 69 58 15 3
18 28 45 69 58 15 4
18 26 45 69 58 45 1
18 26 15 69 58 45 2
18 26 15 69 59 15 3
18 25 45 69 59 15 4
18 27 15 69 58 15 1
18 27 15 69 58 45 2
18 26 45 69 58 45 3
18 26 45 69 58 15 4
18 27 15 69 58 15 5
18 28 15 69 55 15 1
18 28 15 69 55 45 2
18 28 15 69 55 15 1
18 27 45 69 55 45 1
18 28 15 69 55 45 2
18 27 45 69 56 15 1
18 27 45 69 56 45 2
18 27 15 69 56 45 3
18 27 15 69 57 15 4
18 27 15 69 57 45 5
18 27 15 69 58 15 6
18 26 45 69 58 15 7
18 27 15 69 58 15 8
18 28 15 69 55 15 1
18 28 15 69 55 15 1
18 27 45 69 55 15 2
18 27 45 69 55 15 1
18 27 45 69 55 15 1
18 27 15 69 55 15 1
18 27 15 69 55 15 1
18 27 15 69 54 45 1
18 27 15 69 55 15 2
18 27 45 69 55 15 3
18 27 45 69 55 45 1
18 27 15 69 55 45 2
18 27 15 69 56 15 3
18 27 15 69 56 45 4
18 26 45 69 56 45 5
18 26 45 69 57 15 6
18 26 45 69 57 15 1
18 27 15 69 57 15 2
18 27 15 69 56 45 3
18 27 15 69 56 15 4
18 27 15 69 55 45 5
18 27 45 69 55 45 6
18 27 45 69 55 15 1
18 27 45 69 55 15 1
18 28 45 69 56 15 1
18 28 45 69 56 45 2
18 26 45 69 55 45 1
18 26 45 69 55 45 1
18 26 45 69 55 15 2
18 26 45 69 55 15 1
18 26 45 69 55 45 2
18 28 15 69 53 45 1
18 26 45 69 56 15 1
18 26 45 69 55 45 2
18 27 15 69 55 45 3
18 26 15 69 56 45 1
18 26 15 69 57 15 2
18 25 45 69 57 15 3
18 25 45 69 57 45 4
18 25 45 69 58 15 5
18 25 45 69 58 45 6
18 25 45 69 59 15 7
18 25 15 69 59 15 8
18 25 45 69 59 15 1
18 25 45 69 59 15 1
18 25 45 69 59 15 1
18 25 45 69 59 15 1
18 26 15 69 59 15 2
18 26 15 69 58 45 3
18 26 45 69 58 45 4
18 26 45 69 58 15 5
18 26 15 69 56 45 1
18 26 15 69 56 45 1
18 26 45 69 56 45 1
18 26 45 69 57 15 2
18 27 15 69 57 15 3
18 27 45 69 57 15 4
18 27 45 69 57 45 5
18 28 15 69 57 45 6
18 28 45 69 57 45 7
18 26 45 69 56 45 1
18 26 15 69 56 45 2
18 26 15 69 56 45 1
18 26 15 69 56 45 1
18 26 45 69 56 45 2
18 26 15 69 56 45 1
18 26 15 69 56 45 1
18 26 15 69 56 45 1
18 26 45 69 56 45 2
18 26 15 69 56 45 1
18 26 15 69 56 45 1
18 26 45 69 56 45 1
18 26 15 69 56 45 2
18 26 15 69 56 45 1
18 26 15 69 56 45 1
18 27 15 69 57 15 1
18 27 15 69 56 45 2
18 27 15 69 56 15 3
18 27 45 69 56 15 4
18 27 15 69 57 15 1
18 26 45 69 57 15 2
18 26 45 69 57 45 3
18 26 45 69 58 15 4
18 26 45 69 58 45 5
18 27 45 69 56 15 1
18 27 15 69 56 15 2
18 27 15 69 56 45 3
18 27 15 69 57 15 4
18 26 45 69 58 45 1
18 26 45 69 58 15 2
18 26 45 69 57 45 3
18 26 45 69 57 15 4
18 27 15 69 57 15 5
18 26 15 69 58 45 1
18 26 15 69 58 15 2
18 26 15 69 57 45 3
18 26 45 69 57 45 4
18 26 45 69 57 15 5
18 26 45 69 56 45 6
18 26 45 69 56 45 1
18 26 45 69 57 15 2
18 26 45 69 57 45 3
18 26 15 69 57 45 4
18 26 15 69 58 15 5
18 26 15 69 58 45 6
18 26 45 69 56 45 1
18 26 45 69 56 45 1
18 26 45 69 57 15 2
18 26 45 69 56 45 1
18 26 45 69 57 15 1
18 26 45 69 56 45 2
18 30 15 69 56 45 1
18 30 45 69 56 45 2
18 30 45 69 57 15 3
18 30 45 69 57 15 1
18 30 45 69 57 45 2
18 31 15 69 57 45 3
18 31 15 69 58 15 4
18 31 45 69 58 15 5
18 32 15 69 58 15 6
18 32 15 69 58 45 7
18 32 15 69 59 15 8
18 32 15 69 59 45 9
18 31 45 69 59 45 10
18 31 45 69 60 15 11
18 31 45 70 0 15 12
18 31 15 70 0 15 13
18 31 15 70 0 45 14
18 29 15 69 58 45 1
18 29 15 69 59 15 2
18 29 15 69 59 45 3
18 28 45 69 59 45 4
18 28 45 69 60 15 5
18 28 45 69 60 15 1
18 28 45 69 59 45 2
18 29 15 69 59 45 3
18 29 15 69 59 15 4
18 29 15 69 58 45 5
18 28 45 69 60 15 1
18 28 45 70 0 15 2
18 28 45 70 0 45 3
18 28 45 70 1 15 4
18 28 15 70 1 15 5
18 28 15 70 1 45 6
18 28 15 70 2 15 7
18 28 15 70 2 15 1
18 27 45 70 2 15 2
18 27 45 70 2 45 3
18 25 45 69 59 45 1
18 25 45 69 59 15 2
18 26 15 69 59 15 3
18 26 45 69 59 15 4
18 26 45 69 58 45 5
18 27 15 69 58 45 6
18 27 45 69 58 45 7
18 27 45 69 58 15 8
18 28 15 69 58 15 9
18 28 45 69 58 15 10
18 27 15 69 58 45 1
18 27 45 69 55 15 1
18 27 45 69 55 15 1
18 26 45 69 56 15 1
18 26 45 69 56 45 2
18 26 15 69 56 45 3
18 26 15 69 57 15 4
18 26 15 69 57 45 5
18 25 45 69 57 45 6
18 25 45 69 58 15 7
18 25 45 69 58 45 8
18 28 45 69 29 15 1
18 29 15 69 29 15 2
18 29 45 69 29 15 3
18 30 15 69 29 15 4
18 30 45 69 29 15 5
18 31 15 69 29 15 6
18 31 45 69 29 15 7
18 29 45 69 20 45 1
18 30 15 69 20 45 2
18 30 15 69 21 15 3
18 30 45 69 21 15 4
18 30 45 69 21 45 5
18 31 15 69 21 45 6
18 31 15 69 22 15 7
18 31 45 69 22 15 8
18 31 45 69 22 45 9
18 32 15 69 22 45 10
18 32 15 69 23 15 11
18 32 45 69 23 15 12
18 32 45 69 23 45 13
18 32 45 69 23 45 1
18 32 45 69 24 15 2
18 33 15 69 24 15 3
18 31 45 69 44 45 1
18 31 45 69 44 15 2
18 32 15 69 44 15 3
18 32 15 69 43 45 4
18 32 15 69 43 15 5
18 32 45 69 43 15 6
18 32 45 69 42 45 7
18 33 15 69 42 45 8
18 33 15 69 42 15 9
18 33 45 69 42 15 10
18 33 45 69 41 45 11
18 40 15 69 37 45 1
18 40 45 69 37 45 2
18 41 15 69 37 45 3
18 41 15 69 37 45 1
18 41 45 69 37 45 2
18 41 45 69 38 15 3
18 41 45 69 37 45 4
18 42 15 69 37 45 5
18 42 45 69 37 45 6
18 43 15 69 37 45 7
18 45 45 69 39 45 1
18 45 45 69 40 15 2
18 45 45 69 40 45 3
18 45 45 69 41 15 4
18 45 45 69 41 45 5
18 46 15 69 41 45 6
18 46 15 69 42 15 7
18 46 15 69 42 45 8
18 46 45 69 42 45 9
18 46 45 69 43 15 10
18 46 45 69 43 45 11
18 46 45 69 44 15 12
18 46 15 69 44 15 13
18 46 15 69 44 45 14
18 46 15 69 45 15 15
18 47 15 69 46 15 1
18 47 15 69 46 45 2
18 47 45 69 46 45 3
18 48 15 69 46 45 4
18 48 15 69 47 15 5
18 48 45 69 47 15 6
18 29 15 69 49 15 1
18 29 15 69 48 45 2
18 29 45 69 48 45 3
18 29 45 69 48 15 4
18 29 45 69 47 45 5
18 29 45 69 47 15 6
18 30 15 69 47 15 7
18 30 15 69 46 45 8
18 30 15 69 46 15 1
18 30 15 69 46 45 2
18 30 15 69 46 45 1
18 30 15 69 46 15 2
18 28 45 70 5 15 1
18 28 15 70 5 15 2
18 28 15 70 4 45 3
18 25 45 70 1 45 1
18 25 45 70 1 15 2
18 26 15 70 2 15 1
18 26 15 70 1 45 2
18 25 45 70 1 45 3
18 26 45 70 2 15 1
18 26 45 70 1 45 2
18 27 15 70 1 45 3
18 48 45 69 52 45 1
18 48 45 69 53 15 2
18 48 15 69 53 15 3
18 47 45 69 53 15 4
18 47 45 69 53 45 5
18 47 15 69 53 45 6
18 46 45 69 53 45 7
18 46 15 69 53 45 8
18 45 45 69 53 45 9
