ydeg ymin ysec xdeg xmin xsec sourcedist
19 13 45 72 43 45 2
19 39 15 73 3 45 8
18 22 45 74 3 15 3
19 27 15 72 19 15 39
18 48 45 69 26 45 34
19 3 45 72 26 45 450
18 24 15 72 55 15 6
18 33 15 74 0 15 178
19 32 15 72 31 45 2
19 55 45 72 49 15 2
18 20 15 73 31 45 1
19 36 45 72 5 45 44
19 18 15 71 7 45 75
19 5 45 71 41 45 83
18 19 45 73 4 15 112
19 52 45 71 36 45 2
19 16 15 72 17 45 56
19 29 15 71 41 15 46
19 2 45 71 17 45 40
18 36 45 71 56 45 3
18 35 15 74 24 45 2
18 28 45 69 6 45 117
19 45 15 70 51 45 174
18 18 45 74 15 15 76
19 18 15 72 22 15 39
19 0 45 72 22 15 432
18 53 15 71 57 15 194
19 21 15 71 1 45 299
18 29 45 73 38 15 74
18 58 45 72 22 15 426
18 19 15 74 4 15 68
18 15 45 72 7 45 9
19 44 15 72 8 45 49
19 30 45 70 48 15 148
18 38 45 68 60 15 3
18 34 15 74 8 15 4
18 26 15 68 40 15 142
18 58 15 72 21 45 424
18 39 15 71 18 45 3
18 54 45 72 16 45 403
18 60 15 71 59 45 140
19 8 45 72 9 15 112
19 12 15 72 10 15 181
18 25 15 74 21 15 43
18 50 15 71 22 15 3
19 24 45 72 40 15 112
19 31 15 72 18 45 4
18 34 15 70 0 15 72
19 10 45 72 7 45 193
18 55 15 71 53 15 313
18 19 15 73 5 45 5
18 25 15 72 23 15 52
19 4 45 70 35 45 81
18 13 45 72 48 45 12
19 29 45 72 36 45 63
18 24 45 74 26 15 3
19 6 45 72 2 45 40
18 16 15 72 19 15 2
19 9 45 70 21 45 6
18 29 15 74 22 15 68
18 50 15 70 53 45 1
19 27 45 70 43 45 133
18 23 15 72 28 45 7
19 34 45 72 35 15 34
19 23 45 72 6 45 4
19 46 45 70 52 15 170
19 8 15 72 9 15 111
18 32 45 70 37 45 88
18 21 15 70 29 15 90
18 13 45 72 52 45 122
19 55 45 72 41 45 4
18 33 15 70 58 45 2
18 40 15 68 44 45 89
18 22 45 71 25 15 49
18 15 15 73 1 45 132
18 25 15 74 24 15 107
18 24 45 68 53 45 163
18 25 45 72 25 45 36
19 8 15 70 39 15 61
19 38 45 72 53 15 55
18 33 45 74 8 15 3
19 44 15 71 33 15 368
18 18 15 72 19 15 45
18 30 45 69 54 45 95
19 30 45 72 30 45 62
18 40 15 69 59 15 57
18 28 15 72 37 15 2
18 27 15 69 5 45 124
18 11 45 72 58 15 4
18 15 15 72 52 45 3
18 23 15 73 31 45 37
19 44 15 72 43 45 45
18 52 15 71 6 15 3
18 11 15 72 59 45 42
18 37 15 72 16 15 1
19 32 45 72 35 45 84
19 33 15 70 54 15 169
18 20 45 73 3 45 6
18 28 45 72 28 15 93
18 24 15 74 13 45 3
19 40 45 71 41 15 2
18 31 15 74 17 45 99
19 40 15 72 35 15 103
19 36 15 72 56 15 68
18 24 45 71 8 15 86
18 54 15 71 49 15 66
18 27 15 74 25 15 3
18 35 15 70 5 15 62
19 39 15 70 28 45 65
18 20 15 73 47 45 75
18 25 45 73 36 15 5
18 21 15 74 9 15 13
19 30 45 71 53 45 101
19 42 15 72 10 15 6
18 23 45 72 6 45 33
18 26 15 73 8 45 1
19 31 15 71 41 45 57
18 18 15 73 39 15 118
18 48 45 72 6 45 97
19 30 15 71 22 15 4
18 29 15 72 15 15 3
18 29 45 74 24 15 72
19 18 45 72 35 15 144
18 15 15 73 49 45 61
18 18 15 72 33 15 96
19 12 45 72 4 15 214
19 11 15 72 4 45 222
18 11 15 72 57 15 3
18 49 15 71 6 45 8
18 26 15 73 51 15 2
18 45 15 72 2 15 27
19 9 45 69 50 45 166
19 47 15 73 13 15 1
19 52 15 72 38 15 2
18 30 15 74 17 15 96
18 30 15 71 20 45 1
19 8 45 70 6 15 59
19 33 15 72 9 45 99
19 40 15 72 38 45 112
18 45 15 72 13 45 6
18 18 45 72 25 15 3
18 22 45 72 59 15 34
19 4 45 70 9 45 44
18 24 15 72 33 15 68
18 39 45 72 12 15 1
18 15 15 73 11 45 140
19 24 15 72 6 45 5
18 48 15 72 8 15 93
18 57 15 71 52 45 306
18 52 45 71 54 45 327
18 32 15 72 19 15 68
18 15 45 73 2 15 128
18 57 45 71 54 45 178
18 33 15 70 37 45 89
18 34 45 69 17 45 110
18 27 45 72 1 45 3
19 22 15 71 9 15 231
18 24 45 73 32 15 77
19 17 15 72 33 45 138
19 27 15 72 11 45 128
18 57 15 72 20 15 415
19 10 15 72 13 45 40
19 41 15 70 22 15 126
19 28 45 72 29 15 53
18 42 15 69 54 15 103
19 50 15 70 59 45 128
18 24 15 72 8 15 7
18 9 15 73 52 15 46
19 28 15 72 7 15 88
18 13 15 73 52 45 7
18 22 45 73 33 15 1
18 27 45 70 1 45 122
18 24 15 74 24 15 105
18 40 45 69 25 45 64
18 34 15 70 8 15 90
19 34 45 72 3 45 2
18 27 45 74 11 15 40
19 44 45 72 23 45 86
18 23 15 74 22 45 36
18 37 15 69 48 15 141
19 5 45 72 12 45 2
18 53 45 71 48 15 1
19 19 15 72 18 45 132
18 51 15 72 7 45 366
19 20 15 70 42 15 105
18 26 15 74 21 45 122
19 31 45 72 49 15 3
19 6 45 70 36 15 74
18 16 45 73 4 15 45
19 40 15 71 18 15 284
18 28 15 72 36 15 39
18 35 15 70 6 15 58
18 37 45 72 11 15 6
19 29 45 70 59 15 233
18 33 15 69 59 15 79
19 35 45 72 31 15 35
19 36 15 72 5 15 42
18 45 45 71 56 15 9
18 31 15 70 58 45 8
18 16 15 73 31 45 12
18 59 15 72 18 45 35
18 11 45 72 41 15 2
18 48 45 72 18 15 2
18 18 45 72 53 45 106
18 46 45 72 13 15 74
18 44 15 71 10 15 114
18 21 15 74 10 15 11
19 39 15 71 21 15 289
18 31 15 70 35 15 78
18 27 45 68 40 45 138
18 26 15 70 0 15 130
18 55 15 72 14 15 397
19 40 45 73 5 45 1
18 22 45 72 30 15 81
18 24 45 71 53 45 33
18 56 45 71 54 45 182
18 33 15 70 59 15 3
19 37 45 71 7 15 244
19 8 15 71 45 45 36
18 24 45 72 50 45 34
18 37 15 69 16 15 88
18 15 15 73 59 45 2
19 23 45 72 21 15 116
18 20 15 71 11 45 194
19 6 15 71 41 15 77
19 18 45 71 2 45 316
19 35 15 70 24 15 46
18 24 15 73 22 45 167
19 33 45 71 58 45 40
18 57 45 70 23 15 28
18 54 45 70 36 45 3
19 38 15 72 31 15 85
18 13 15 72 33 15 2
19 39 15 71 45 45 81
18 25 45 74 11 45 1
18 37 45 74 23 15 2
18 24 45 68 39 15 143
19 26 15 72 4 45 44
19 49 45 70 58 45 133
19 43 45 72 6 15 2
18 34 45 69 46 15 81
19 29 15 72 28 15 50
19 30 15 72 8 15 94
18 52 45 71 34 45 75
18 15 15 74 6 45 85
18 45 15 71 34 15 4
18 43 15 70 30 15 76
19 11 45 72 11 15 184
18 52 15 71 57 15 335
18 24 15 72 39 45 1
18 46 15 71 57 45 13
19 41 45 71 38 45 9
18 6 45 71 44 45 82
18 23 45 72 58 15 6
18 16 45 72 58 15 49
18 28 45 73 39 45 33
18 31 45 72 15 45 41
19 26 45 71 18 45 11
19 29 15 72 37 45 68
18 28 15 72 23 45 57
18 12 45 72 51 15 127
18 29 45 72 5 15 6
19 35 15 72 4 45 5
19 8 45 72 31 15 487
19 13 15 72 40 15 554
19 33 15 72 42 15 4
19 39 15 71 45 15 80
18 38 15 70 39 45 107
18 21 15 73 51 15 2
18 19 45 71 12 15 35
18 37 15 71 1 45 16
18 34 15 69 47 15 157
18 28 45 72 5 15 4
18 23 45 72 3 45 2
18 10 15 72 54 45 34
18 11 45 72 57 15 2
19 39 45 70 24 15 117
19 10 15 70 39 45 54
19 25 15 72 11 15 135
18 16 15 72 54 15 67
18 15 15 73 11 15 139
19 1 45 72 0 45 1
18 29 45 69 52 15 190
19 5 15 72 12 45 1
18 21 45 73 21 15 145
18 12 45 74 1 45 38
19 44 15 70 49 15 185
18 20 15 72 16 15 3
18 40 15 70 27 15 60
19 42 45 72 14 15 103
18 20 15 73 38 45 109
18 42 45 68 46 15 77
19 41 15 71 24 15 320
19 36 45 72 6 45 114
18 31 45 72 8 45 1
19 48 45 71 37 15 375
18 38 15 69 24 15 112
18 50 45 70 29 15 86
19 24 15 70 57 15 270
19 9 45 72 36 15 509
18 21 15 72 52 15 64
19 4 45 70 46 45 95
18 38 15 72 18 15 35
18 41 45 72 15 45 2
18 21 45 73 55 15 3
18 29 15 74 24 45 70
18 24 45 74 4 45 1
18 14 45 72 55 45 112
19 12 15 72 4 15 217
19 19 45 70 42 15 104
18 21 45 73 23 15 151
18 22 45 73 50 45 1
19 55 15 72 43 15 134
18 16 45 73 24 15 1
18 28 45 74 23 45 2
18 55 15 71 16 15 43
19 23 15 71 8 15 239
18 50 15 72 3 45 42
18 31 45 72 20 45 1
18 37 45 74 14 15 3
18 24 45 72 42 45 1
19 18 45 72 9 45 173
18 33 45 72 33 45 122
19 38 45 71 10 15 252
19 8 15 71 16 45 4
19 34 15 70 59 45 217
18 48 15 69 26 45 35
19 28 45 70 41 15 97
18 25 15 73 30 45 77
18 14 15 72 25 15 4
19 49 15 72 33 45 139
19 3 15 71 54 45 273
18 41 45 70 11 15 7
19 35 15 71 51 15 129
19 11 15 69 53 15 152
19 9 15 69 46 45 179
19 3 45 70 51 45 145
18 44 45 70 59 45 190
18 44 45 70 60 15 189
19 13 45 72 4 45 205
19 36 15 72 0 15 86
18 19 45 74 9 45 49
18 32 15 72 21 15 72
18 18 15 72 20 45 3
19 8 45 72 1 45 233
19 17 45 71 16 15 64
19 8 15 71 59 15 248
18 17 15 73 3 45 47
18 23 45 72 54 15 9
18 30 45 72 25 15 1
18 33 15 69 49 15 167
18 32 15 69 3 45 94
19 40 15 71 23 15 299
19 6 45 69 39 45 206
18 37 45 74 14 45 4
19 24 15 71 20 15 3
18 41 45 71 51 15 4
18 27 45 72 23 45 56
19 33 45 72 9 45 100
18 43 45 72 52 45 40
19 32 45 72 34 45 80
18 22 15 72 58 45 2
18 40 45 71 52 15 2
18 33 45 69 2 15 24
18 42 45 71 29 45 5
18 52 45 70 31 15 54
18 24 45 74 3 15 77
19 50 15 72 50 45 164
18 11 45 73 0 45 153
19 14 45 72 45 45 592
18 23 45 72 21 15 45
18 14 45 72 16 45 3
18 30 15 72 27 45 2
19 28 15 72 38 45 102
18 26 45 74 17 15 83
19 41 15 71 45 15 86
19 18 15 70 43 15 37
19 9 45 69 54 15 139
19 49 45 72 32 15 137
19 28 45 70 40 15 1
18 19 45 73 3 45 10
18 28 15 69 19 45 143
19 32 45 72 52 15 48
19 26 45 72 3 15 6
18 26 45 74 2 45 84
18 27 15 72 17 15 34
18 41 45 71 50 15 6
18 17 15 73 31 15 9
18 46 15 72 30 45 1
19 38 45 71 49 15 1
19 20 15 71 7 15 2
19 6 15 72 10 45 38
19 18 15 72 35 15 143
18 11 15 73 49 45 39
19 39 45 72 22 45 11
19 44 45 72 41 45 38
18 15 45 71 6 45 76
18 29 45 72 3 45 43
18 26 45 74 21 15 126
18 29 45 74 22 15 69
19 33 15 71 0 15 216
19 46 15 72 45 15 104
18 46 15 71 58 15 14
18 49 45 72 3 45 41
18 14 45 72 46 45 7
19 21 15 72 21 45 8
18 25 15 72 51 45 4
19 40 15 72 8 15 140
19 8 45 72 30 45 488
19 17 45 71 3 45 324
18 8 15 73 56 45 3
18 28 15 72 5 15 118
19 27 45 72 38 45 103
19 9 45 72 37 15 519
18 38 45 72 14 45 15
19 24 45 72 6 45 6
19 15 15 72 42 15 566
18 34 45 70 4 45 64
18 43 15 71 58 15 12
19 13 45 72 39 15 551
19 10 15 69 40 15 212
19 5 15 72 27 45 457
19 15 45 70 49 45 41
18 42 45 72 13 45 3
18 51 45 72 56 15 74
19 14 15 72 4 45 204
18 41 15 71 5 45 135
19 47 45 72 26 15 74
18 58 15 71 52 15 297
19 41 15 72 24 45 5
18 59 45 71 51 15 126
18 15 15 72 20 45 2
19 25 45 72 39 45 109
18 35 15 74 8 15 6
18 32 45 74 19 45 149
18 27 15 73 40 15 3
19 22 45 72 42 45 1
19 29 15 70 58 45 239
19 15 45 72 16 45 61
19 5 15 72 45 45 2
18 49 45 70 28 45 89
19 34 45 72 9 45 102
18 17 45 72 33 45 100
18 53 45 71 55 15 324
19 7 15 72 30 15 478
18 26 45 72 10 15 121
19 36 15 72 47 45 7
18 38 45 72 16 45 19
18 49 45 70 53 45 2
18 29 45 72 4 15 44
18 13 45 72 23 45 5
18 36 15 69 47 15 149
18 18 45 74 4 15 1
18 60 15 71 52 15 297
18 24 15 72 51 45 2
18 45 15 72 26 45 3
19 27 45 71 19 15 80
18 3 45 71 44 45 92
18 42 45 68 55 45 101
18 54 15 72 30 15 2
19 26 45 72 29 15 3
18 35 45 70 9 45 54
18 53 15 71 15 45 8
19 25 45 72 26 45 4
18 55 15 71 37 15 125
19 10 15 70 40 15 53
18 17 45 71 11 15 214
18 24 15 70 6 15 5
18 25 45 72 43 45 49
18 29 15 69 6 45 112
18 31 15 72 8 45 2
19 6 15 71 40 15 75
19 27 45 70 57 45 246
19 52 15 72 44 15 49
18 43 15 70 31 15 80
18 24 45 74 4 15 2
18 50 45 72 55 45 71
18 17 15 74 4 15 36
18 17 45 73 24 15 1
19 9 45 70 21 15 7
18 30 45 70 59 15 10
19 45 45 70 51 45 173
18 33 45 69 10 15 45
18 37 45 71 14 15 79
18 20 45 72 28 45 3
18 24 15 74 26 15 4
19 32 45 71 56 15 2
19 52 15 72 42 15 45
19 30 45 71 56 15 2
18 53 15 71 56 45 193
18 59 45 72 21 45 429
18 42 45 72 11 45 9
19 35 45 72 35 45 73
19 28 15 72 18 15 1
18 55 45 72 18 15 408
19 7 45 71 59 45 242
18 18 15 73 2 45 114
18 45 45 68 53 45 91
18 21 45 70 14 45 24
19 31 45 72 35 15 77
19 18 45 69 33 45 1
18 17 45 72 49 15 3
18 45 15 72 51 45 1
18 33 15 72 6 15 2
18 15 45 70 11 15 5
18 53 45 71 7 15 3
18 26 15 71 54 15 76
18 16 15 73 24 15 2
19 36 45 70 33 15 43
19 43 45 72 12 45 112
19 49 45 72 39 45 1
19 15 45 70 49 15 40
18 50 45 72 5 15 364
19 30 45 71 56 45 1
19 1 15 72 22 45 435
18 54 15 72 4 45 352
18 20 15 72 26 45 45
19 19 15 72 18 15 133
18 45 15 71 3 15 53
19 21 15 72 20 15 119
18 18 15 72 52 45 103
19 5 45 72 28 45 470
19 49 45 72 32 45 136
18 16 15 72 48 15 4
19 9 15 72 28 45 110
19 49 15 71 37 15 376
18 32 45 74 0 45 168
18 15 45 72 18 15 7
19 21 45 72 23 45 3
18 46 45 71 8 15 1
19 9 45 70 16 45 94
19 39 15 70 22 15 130
18 9 15 73 52 45 45
18 30 45 70 18 45 55
18 19 45 70 29 15 93
19 21 15 70 59 15 288
19 2 15 72 28 45 77
18 24 45 74 22 15 2
19 9 15 72 35 15 504
19 11 45 72 11 45 183
18 16 45 70 35 45 112
18 28 15 69 6 45 120
18 20 15 73 49 15 40
19 38 15 72 11 45 8
18 25 45 72 59 45 10
18 11 15 73 44 45 79
18 31 45 72 18 45 66
19 42 15 71 45 15 90
19 20 15 72 2 15 72
18 28 45 69 7 15 118
18 9 15 71 45 15 70
19 35 45 72 28 15 70
19 45 45 72 40 15 1
19 37 45 72 21 15 4
19 26 45 70 39 45 127
19 9 45 70 15 45 98
19 0 15 71 55 45 166
18 32 45 72 13 15 141
18 16 45 73 5 15 41
19 33 15 72 1 45 1
19 10 15 72 38 45 513
18 24 45 73 25 15 155
18 11 15 73 58 45 33
19 34 15 72 49 45 9
18 48 45 72 12 15 71
18 20 15 72 27 45 51
19 40 15 72 7 15 2
18 57 45 71 48 15 176
18 33 15 74 6 15 67
18 22 45 72 18 15 3
19 35 45 71 4 45 236
18 20 15 73 48 15 74
18 26 15 72 23 15 54
18 14 45 73 59 45 3
18 47 45 72 15 45 32
19 3 45 71 16 45 34
19 27 15 70 46 15 135
18 45 45 69 26 45 42
19 31 45 72 8 15 93
19 48 45 73 7 15 1
19 30 45 70 59 15 227
18 36 45 70 9 45 50
18 26 15 73 20 45 177
19 2 15 71 45 15 99
19 51 45 73 11 45 46
19 2 15 72 24 15 440
19 32 15 70 52 15 163
18 23 45 72 26 45 2
18 57 15 71 46 15 169
19 50 45 73 15 45 3
18 21 45 73 16 15 3
18 20 15 72 32 45 89
18 53 15 70 33 15 47
18 43 45 68 55 15 98
18 14 45 73 11 15 142
19 36 45 72 12 45 3
18 47 15 71 60 15 20
19 38 45 71 13 15 272
18 27 45 73 50 45 97
19 37 15 70 33 15 42
18 17 45 73 30 45 7
18 37 45 72 18 15 36
19 55 45 72 45 45 35
19 38 15 72 12 15 7
19 51 45 72 50 45 173
19 35 15 71 4 45 235
18 24 15 71 25 15 46
18 27 15 72 38 45 1
18 29 45 72 11 45 132
18 23 15 73 38 15 4
19 21 45 71 0 15 293
18 27 45 72 6 45 122
18 26 45 72 1 45 100
19 10 15 72 5 15 203
19 30 15 70 59 45 231
19 44 15 72 45 45 142
18 36 45 70 35 15 5
18 20 15 74 20 15 13
18 21 15 73 37 15 3
18 31 15 69 53 15 183
18 25 45 71 27 45 4
18 31 15 69 5 45 102
19 6 45 72 41 45 2
19 52 15 73 6 45 79
19 34 15 71 2 45 236
18 25 45 72 20 45 2
18 15 15 72 56 45 83
18 29 45 70 30 15 65
19 19 15 71 3 15 312
18 23 45 71 55 15 1
19 50 45 72 36 15 2
18 22 15 71 24 15 52
19 44 45 71 40 15 10
18 33 45 74 0 15 179
18 11 45 72 41 45 39
19 8 15 72 30 45 485
19 20 45 71 14 45 235
18 20 15 72 27 15 50
19 7 45 71 59 15 249
18 27 15 70 16 15 39
19 34 45 72 51 45 14
19 4 15 70 49 45 104
19 10 15 72 4 45 204
18 50 45 72 4 15 44
18 24 45 74 20 45 39
18 15 15 72 54 45 62
18 41 15 71 5 15 136
18 26 15 72 25 15 70
19 27 45 72 26 15 1
18 35 45 74 8 15 39
19 8 45 70 20 15 45
19 14 45 72 40 45 560
19 36 45 72 55 15 65
18 16 15 72 34 15 104
18 33 15 68 42 15 118
18 28 15 74 9 15 47
19 48 45 72 26 15 72
18 29 15 69 7 15 115
19 29 45 71 55 15 98
18 32 45 72 34 15 119
19 5 15 71 51 15 52
19 39 15 72 22 15 9
19 11 15 72 43 15 532
19 28 45 70 59 15 235
19 31 45 72 11 45 64
18 12 45 73 46 15 73
19 17 45 71 16 45 67
19 20 45 71 6 45 34
18 18 45 74 8 45 2
18 26 15 72 11 15 44
18 57 45 72 23 15 43
19 35 15 72 30 45 67
18 53 15 71 50 15 93
19 17 45 70 43 15 34
19 35 45 72 46 45 4
18 35 45 69 0 15 16
18 25 15 73 24 45 157
18 32 45 74 18 45 155
18 17 15 73 11 45 62
18 22 45 72 19 15 1
19 7 45 72 12 45 2
18 49 45 71 2 15 40
18 53 15 72 11 45 386
18 17 15 73 4 15 46
18 20 45 73 47 45 78
18 23 15 72 29 15 86
19 26 15 71 19 15 9
19 26 45 72 19 15 40
19 42 45 72 4 45 2
19 6 45 71 55 45 262
19 24 45 72 22 15 2
18 31 15 74 2 15 108
19 46 15 72 44 15 100
18 22 15 70 28 45 87
18 20 15 72 28 15 54
19 11 45 72 36 45 528
19 14 15 70 54 15 47
19 32 45 70 58 15 186
18 37 15 70 26 15 46
18 48 15 72 53 15 1
18 55 45 70 16 45 7
19 11 45 72 44 15 535
19 27 45 70 38 45 131
18 56 15 71 39 45 130
19 45 45 72 23 15 89
18 24 15 74 18 45 34
18 3 15 73 52 15 1
18 37 15 68 42 45 105
19 6 15 72 18 15 1
18 27 15 72 23 15 7
19 35 45 72 37 45 77
19 13 45 72 38 15 547
18 15 15 72 47 45 7
19 33 45 71 2 45 237
19 31 15 70 48 45 152
18 28 15 72 4 45 1
19 10 15 72 7 15 197
18 35 45 68 60 15 15
18 22 45 73 17 45 134
18 36 15 72 17 45 145
18 31 45 69 5 15 100
18 23 45 72 30 45 2
19 51 45 72 43 45 47
18 31 15 69 57 45 86
18 43 15 71 30 15 7
19 1 15 72 28 45 2
18 35 15 70 32 15 14
18 49 45 71 56 15 40
19 33 15 72 14 45 1
19 38 15 71 47 15 74
18 22 45 72 19 45 2
19 37 15 72 8 15 120
19 40 45 72 13 45 98
18 42 15 69 53 45 104
18 14 45 72 24 15 1
18 19 45 70 13 45 18
19 49 15 72 49 45 160
18 17 15 74 3 45 35
18 34 45 74 13 15 182
18 14 15 73 47 15 68
19 38 45 72 8 45 130
19 8 15 69 43 45 191
19 48 15 72 23 15 92
18 18 45 72 53 15 105
19 22 45 72 10 45 153
19 36 45 71 50 45 2
18 17 15 74 5 45 79
18 43 45 70 28 15 71
18 20 45 74 15 15 2
19 17 15 72 33 15 137
19 41 15 72 8 15 138
19 25 45 72 6 45 76
19 46 45 72 44 15 35
18 31 15 72 13 15 1
19 41 15 72 41 45 128
18 12 15 72 40 45 33
18 37 45 72 11 45 7
18 21 45 74 2 45 1
19 32 15 72 36 15 86
18 32 45 69 58 15 82
18 21 45 73 18 45 132
18 57 45 72 23 45 38
19 47 45 70 53 45 159
18 16 45 72 35 45 100
18 16 45 73 21 45 2
18 22 15 73 21 45 147
18 41 15 71 4 45 177
19 32 15 70 53 45 166
19 36 45 71 6 15 241
18 23 45 74 20 15 36
18 33 45 74 12 45 69
18 17 45 72 20 45 49
19 38 45 71 42 45 86
18 13 45 73 59 15 6
19 11 45 72 10 15 184
18 32 15 72 21 45 1
19 31 15 72 11 45 63
19 6 15 71 55 15 264
18 30 15 74 22 45 71
18 36 15 68 41 45 111
18 26 45 73 60 15 109
18 35 45 72 16 15 147
18 14 15 72 48 15 10
18 23 15 73 27 15 76
19 47 15 72 33 45 37
18 27 45 72 40 15 5
19 5 15 72 28 45 467
19 49 45 70 59 45 129
19 51 45 71 3 15 116
18 15 15 72 5 45 5
18 15 45 74 5 15 43
19 12 45 72 41 15 1
18 21 45 72 34 15 1
19 31 45 71 45 45 1
19 32 45 72 41 45 6
19 26 15 72 3 15 5
19 28 45 72 36 15 58
18 41 15 69 25 45 61
19 28 15 72 6 45 87
19 51 45 73 12 15 44
18 15 15 71 9 15 74
19 32 15 71 46 15 46
19 1 45 72 31 15 1
18 41 45 72 15 15 1
18 33 15 69 2 15 89
18 18 15 70 29 15 96
19 48 45 73 10 15 37
19 23 45 70 42 45 119
19 15 45 72 44 45 582
19 47 15 72 25 45 42
18 54 15 71 58 15 341
18 26 15 74 27 45 8
18 28 45 74 19 15 2
19 31 15 70 50 45 154
18 53 15 71 6 45 2
18 25 15 71 7 45 84
19 41 45 72 4 15 33
19 43 45 72 6 45 3
19 18 45 72 22 45 5
18 18 45 73 25 15 3
18 51 15 70 29 15 85
18 9 45 72 48 45 2
19 19 15 72 0 15 32
18 39 45 71 49 15 63
18 29 45 70 31 45 66
19 47 15 70 53 45 160
18 20 15 71 20 45 63
18 57 15 72 17 45 43
18 30 45 72 12 45 136
19 10 45 72 8 45 113
19 38 15 71 7 45 246
18 55 45 70 15 15 2
19 45 15 70 49 45 182
18 33 45 74 24 45 117
19 33 45 72 42 45 2
18 30 45 72 17 15 1
18 24 15 72 34 15 66
18 29 45 71 21 15 3
19 46 15 72 33 45 1
18 27 45 72 4 45 2
18 26 15 72 2 45 105
18 22 15 73 52 15 2
19 8 45 72 0 15 236
19 0 45 71 59 45 140
19 30 15 72 2 45 37
18 58 15 71 44 45 158
18 14 45 73 48 15 65
19 10 45 72 11 15 77
19 16 15 70 53 45 8
18 22 45 70 28 15 85
18 18 45 72 38 15 95
19 5 45 70 39 45 69
18 23 15 71 54 15 3
19 0 15 72 22 15 431
19 45 45 72 23 45 90
18 54 15 72 0 45 348
18 25 45 74 16 45 44
19 17 15 71 16 45 70
18 28 15 72 2 45 38
19 41 45 71 25 15 317
19 36 45 72 10 15 109
19 41 45 72 43 15 136
18 27 45 73 19 15 185
18 38 45 69 25 15 75
18 38 15 69 15 15 88
19 9 15 70 20 15 44
19 52 45 71 3 15 112
18 28 45 72 17 15 34
18 51 15 72 56 45 70
18 24 15 74 21 15 2
19 41 45 70 22 45 128
18 27 45 68 41 15 137
18 28 45 72 27 15 75
19 55 45 72 42 45 1
18 15 45 73 39 45 124
18 36 45 74 4 45 81
18 31 15 70 5 15 104
18 54 45 71 49 15 67
19 47 45 72 25 45 43
18 22 15 72 23 45 3
18 50 15 71 46 45 107
18 16 15 71 9 15 70
18 13 45 72 20 45 5
18 12 45 73 52 45 8
19 15 45 72 5 15 196
18 56 15 72 19 15 411
19 7 45 72 15 15 1
19 5 15 72 20 45 74
18 58 45 72 18 15 39
19 26 15 72 19 15 105
18 27 15 72 36 15 37
18 23 15 72 42 15 41
19 28 45 72 35 45 57
19 44 45 72 42 15 39
18 10 45 72 45 15 147
18 57 45 71 51 15 194
19 42 45 72 18 45 6
18 45 15 68 53 45 92
18 34 45 74 12 15 184
19 6 15 72 3 15 36
19 43 45 71 33 15 367
18 20 15 72 51 15 4
18 25 15 72 45 45 1
18 53 15 71 50 45 117
18 8 15 71 45 15 78
18 31 45 69 51 15 176
18 32 15 74 19 45 148
19 47 45 72 34 15 41
18 13 15 72 50 45 129
19 56 15 72 49 45 4
18 53 45 71 50 15 71
18 17 15 70 29 45 99
18 48 15 72 14 15 66
18 36 15 71 56 45 2
18 28 15 74 8 45 48
19 7 15 72 9 45 108
18 47 15 72 0 15 21
19 25 15 72 11 45 134
19 14 45 70 50 15 46
18 50 15 72 6 15 367
18 46 45 72 15 45 32
19 2 15 70 11 45 1
19 43 45 72 37 15 4
19 15 45 72 17 15 58
18 32 15 72 14 45 74
18 26 15 74 16 45 79
19 6 15 71 49 45 41
18 31 15 70 17 45 90
18 51 15 72 9 45 376
19 1 45 71 51 45 290
18 25 15 73 2 15 4
18 28 45 74 22 45 2
19 30 45 72 19 15 2
19 41 15 72 38 15 41
19 19 15 71 2 45 311
19 17 15 71 3 45 323
18 17 15 73 6 45 37
18 27 45 74 25 15 4
18 49 45 71 45 15 3
18 14 15 73 0 15 3
18 49 45 71 7 15 6
18 16 15 72 54 45 68
18 34 45 70 5 45 60
19 18 45 72 18 15 134
19 42 15 71 26 45 335
19 18 45 72 8 45 94
18 17 15 72 36 15 98
18 22 45 73 27 15 75
19 7 45 72 9 45 109
18 31 45 69 52 45 181
19 31 15 71 0 15 222
18 34 15 72 20 45 2
19 44 45 73 22 45 3
18 19 45 71 21 45 1
19 41 45 72 39 45 47
18 48 15 69 27 15 36
18 34 15 69 48 15 161
18 28 45 71 58 15 1
19 52 45 72 42 45 53
19 32 45 70 53 45 167
18 11 45 73 59 45 11
19 22 45 71 8 45 233
19 11 45 72 41 45 528
19 29 45 71 54 45 95
19 5 45 72 10 45 37
18 28 45 72 25 45 76
19 12 45 72 13 15 174
18 17 45 74 11 45 2
18 11 15 72 40 15 38
19 42 15 72 14 45 107
18 22 15 73 17 15 6
18 34 15 68 41 45 117
18 14 45 72 29 15 5
19 33 45 72 38 15 84
19 47 45 70 55 15 152
18 21 15 73 6 15 1
18 13 45 72 59 45 1
18 43 15 71 6 45 127
18 22 15 73 26 15 5
18 20 45 73 42 15 95
18 24 45 70 28 15 81
18 45 15 72 1 15 23
18 17 15 73 2 45 120
18 41 15 71 29 15 1
18 30 45 72 9 15 3
19 17 15 71 16 15 65
18 52 45 71 53 15 125
18 21 15 72 25 15 36
18 18 15 72 58 15 44
19 18 45 71 7 45 72
19 17 15 72 17 15 141
18 57 15 71 51 45 196
19 44 15 72 7 45 32
18 20 45 72 33 45 36
18 28 15 74 24 15 4
18 21 15 74 8 15 15
18 9 45 71 46 15 71
19 0 15 72 21 45 433
